policy,seed,job_id,circuit,width,shots,arrival_s,start_s,wait_s,target,snapshot_id,esp_predicted,fidelity,floor_2q,floor_ro,slo_violated,deadline_s,deadline_met,unplaced
calib-aware/v0,1004,bj-0324,ghz_08,8,500,83950.052802,83950.052802,0,sim/ibm-torino-r,replay-b4ec271833f2,0.832696,0.581000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0325,ghz_20,20,2000,83964.504006,83973.386135,8.882130,sim/ibm-torino-r,replay-b4ec271833f2,0.178626,0.002000,0.004517,0.013800,False,0,True,False
calib-aware/v0,1004,bj-0326,ghz_20,20,500,85415.541043,85415.541043,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.339203,0.088000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0327,wstate_10,10,4000,85418.126554,85418.126554,0,sim/ibm-torino-r,replay-b4ec271833f2,0.739071,0.436000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0328,wstate_06,6,4000,85434.247526,85434.247526,0,sim/ibm-sherbrooke-r,replay-db437507d9e9,0.851112,0.769000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0329,wstate_03,3,500,85441.585738,85464.793221,23.207483,sim/ibm-torino-r,replay-b4ec271833f2,0.939518,0.717000,0.004925,0,False,0,True,False
calib-aware/v0,1004,bj-0330,bv_12,12,2000,85480.438552,85480.914193,0.475641,sim/ibm-sherbrooke-r,replay-db437507d9e9,0.736934,0.118000,0.006593,0,False,86994.371363,True,False
calib-aware/v0,1004,bj-0331,ghz_12,12,1000,85815.101254,85815.101254,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.728594,0.228000,0,0,False,86649.162395,True,False
calib-aware/v0,1004,bj-0332,grover_07,7,2000,85833.214017,85833.214017,0,sim/ibm-torino-r,replay-b4ec271833f2,0.005593,0.004414,0,0,False,0,True,False
calib-aware/v0,1004,bj-0333,ghz_02,2,500,86422.780760,86422.780760,0,sim/ibm-sherbrooke-r,replay-67c684d33f8a,0.976058,0.954000,0.005360,0.012239,False,0,True,False
calib-aware/v0,1004,bj-0334,ghz_16,16,1000,87170.598663,87170.598663,0,sim/ibm-torino-r,replay-a36b9ddc59df,0.571370,0.025000,0.004579,0.019543,False,0,True,False
calib-aware/v0,1004,bj-0335,grover_07,7,500,87358.004920,87358.004920,0,sim/ibm-torino-r,replay-a36b9ddc59df,0.017975,0.014414,0,0,False,89333.170890,True,False
calib-aware/v0,1004,bj-0336,ghz_02,2,4000,87371.354316,87371.354316,0,sim/ibm-sherbrooke-r,replay-109d184440a6,0.975953,0.930000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0337,wstate_10,10,4000,87721.946676,87721.946676,0,sim/ibm-torino-r,replay-ec07ffce497a,0.789994,0.479000,0,0,False,88290.804527,True,False
calib-aware/v0,1004,bj-0338,grover_07,7,1000,87787.230360,87787.230360,0,sim/ibm-torino-r,replay-ec07ffce497a,0.017581,0.009414,0,0.011676,False,88191.925452,True,False
calib-aware/v0,1004,bj-0339,wstate_18,18,500,87818.623101,87818.623101,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0340,grover_05,5,500,88137.204637,88137.204637,0,sim/ibm-torino-r,replay-ec07ffce497a,0.509421,0.122681,0,0,False,0,True,False
calib-aware/v0,1004,bj-0341,wstate_06,6,2000,88167.468656,88167.468656,0,sim/ibm-torino-r,replay-ec07ffce497a,0.886610,0.688000,0.003889,0.019927,False,0,True,False
calib-aware/v0,1004,bj-0342,bv_20,20,2000,88200.951836,88200.951836,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.518229,0.179000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0343,wstate_10,10,2000,88217.179984,88217.179984,0,sim/ibm-torino-r,replay-fc0a2295982e,0.788676,0.534000,0.005479,0,False,90041.482074,True,False
calib-aware/v0,1004,bj-0344,qpeexact_12,12,4000,88816.878303,88816.878303,0,sim/ibm-torino-r,replay-b528a190a851,0.497691,0.014000,0.005224,0,False,89669.607899,True,False
calib-aware/v0,1004,bj-0345,wstate_18,18,2000,89143.170036,89143.170036,0,sim/ibm-torino-r,replay-b528a190a851,0.396124,0.014000,0.004868,0,False,0,True,False
calib-aware/v0,1004,bj-0346,bv_16,16,2000,89194.419529,89194.419529,0,sim/ibm-torino-r,replay-b528a190a851,0.645695,0.052000,0.003963,0.009680,False,0,True,False
calib-aware/v0,1004,bj-0347,ghz_20,20,500,89744.595279,89744.595279,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.339203,0.088000,0,0,False,90802.632850,True,False
calib-aware/v0,1004,bj-0348,wstate_18,18,1000,89855.151850,89855.151850,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0349,wstate_03,3,4000,90523.727635,90523.727635,0,sim/ibm-torino-r,replay-e79e5c83e85e,0.951392,0.777000,0.006961,0.019627,False,0,True,False
calib-aware/v0,1004,bj-0350,grover_05,5,4000,91722.922541,91722.922541,0,sim/ibm-torino-r,replay-48d92a86c9b6,0.497131,0.137681,0,0,False,0,True,False
calib-aware/v0,1004,bj-0351,wstate_03,3,4000,92801.811467,92801.811467,0,sim/ibm-torino-r,replay-1cf2c212527d,0.950176,0.758000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0352,dj_14,14,2000,92807.887959,92807.887959,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.675703,0.103000,0,0,False,94743.712226,True,False
calib-aware/v0,1004,bj-0353,wstate_03,3,500,92823.254981,92848.478134,25.223153,sim/ibm-torino-r,replay-1cf2c212527d,0.950176,0.758000,0.003940,0,False,0,True,False
calib-aware/v0,1004,bj-0354,bv_08,8,1000,92977.606627,92977.606627,0,sim/ibm-torino-r,replay-1cf2c212527d,0.885874,0.664000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0355,qpeexact_04,4,4000,93311.966495,93311.966495,0,sim/ibm-torino-r,replay-a4c018216da4,0.935448,0.730000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0356,bv_16,16,4000,93549.013091,93549.013091,0,sim/ibm-torino-r,replay-a4c018216da4,0.632975,0.041000,0.005533,0,False,94393.129488,True,False
calib-aware/v0,1004,bj-0357,bv_12,12,500,93651.406366,93651.406366,0,sim/ibm-torino-r,replay-a64924b0e9c7,0.797797,0.284000,0.007003,0.019167,False,0,True,False
calib-aware/v0,1004,bj-0358,ghz_02,2,2000,94073.712252,94073.712252,0,sim/ibm-torino-r,replay-a64924b0e9c7,0.975495,0.813000,0.006172,0,False,0,True,False
calib-aware/v0,1004,bj-0359,bv_08,8,4000,94116.614813,94116.614813,0,sim/ibm-torino-r,replay-a64924b0e9c7,0.884729,0.636000,0,0,False,94451.038677,True,False
calib-aware/v0,1004,bj-0360,wstate_18,18,2000,94179.148178,94179.148178,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0361,grover_03,3,2000,94758.332793,94758.332793,0,sim/ibm-torino-r,replay-819ef25f856d,0.938758,0.741000,0,0,False,96804.526732,True,False
calib-aware/v0,1004,bj-0362,grover_05,5,500,95217.031440,95217.031440,0,sim/ibm-torino-r,replay-9b01fc486d1b,0.484204,0.122681,0,0,False,96711.406868,True,False
calib-aware/v0,1004,bj-0363,dj_06,6,1000,96074.695945,96074.695945,0,sim/ibm-torino-r,replay-4f06c406eead,0.908524,0.624000,0,0.016981,False,0,True,False
calib-aware/v0,1004,bj-0364,wstate_14,14,500,96508.297195,96508.297195,0,sim/ibm-torino-r,replay-4f06c406eead,0.618134,0.061000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0365,bv_08,8,2000,97013.118081,97013.118081,0,sim/ibm-torino-r,replay-7ef47e12e107,0.881731,0.625000,0,0,False,98364.448107,True,False
calib-aware/v0,1004,bj-0366,ghz_20,20,2000,97220.683204,97220.683204,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.339203,0.088000,0,0,False,97850.640281,True,False
calib-aware/v0,1004,bj-0367,wstate_10,10,1000,97240.538110,97240.538110,0,sim/ibm-torino-r,replay-4837aa30f08d,0.771520,0.489000,0,0,False,98896.298947,True,False
calib-aware/v0,1004,bj-0368,qpeexact_12,12,2000,97305.473991,97305.473991,0,sim/ibm-torino-r,replay-4837aa30f08d,0.468641,0.015000,0,0,False,98951.109185,True,False
calib-aware/v0,1004,bj-0369,dj_14,14,4000,97306.911595,97306.911595,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.675703,0.103000,0,0.016675,False,0,True,False
calib-aware/v0,1004,bj-0370,wstate_18,18,2000,97345.750774,97345.750774,0,sim/ibm-torino-r,replay-4837aa30f08d,0.365185,0.013000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0371,grover_03,3,2000,97481.740158,97481.740158,0,sim/ibm-torino-r,replay-4837aa30f08d,0.937176,0.705000,0,0,False,98675.149686,True,False
calib-aware/v0,1004,bj-0372,ghz_16,16,2000,98206.703444,98206.703444,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.601457,0.173000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0373,grover_03,3,1000,98253.257361,98253.257361,0,sim/ibm-torino-r,replay-a2386d43b1e8,0.936707,0.694000,0.005922,0,False,98891.910853,True,False
calib-aware/v0,1004,bj-0374,wstate_10,10,2000,98586.765642,98586.765642,0,sim/ibm-torino-r,replay-e93606125b22,0.768973,0.482000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0375,qpeexact_12,12,500,98672.305177,98672.305177,0,sim/ibm-torino-r,replay-e93606125b22,0.464500,0.012000,0.006781,0.010157,False,0,True,False
calib-aware/v0,1004,bj-0376,ghz_04,4,1000,98818.433629,98818.433629,0,sim/ibm-torino-r,replay-e93606125b22,0.936030,0.718000,0.003753,0,False,99959.980106,True,False
calib-aware/v0,1004,bj-0377,grover_07,7,1000,98925.160149,98925.160149,0,sim/ibm-torino-r,replay-e93606125b22,0.011120,0.009414,0,0,False,0,True,False
calib-aware/v0,1004,bj-0378,bv_12,12,4000,99177.549537,99177.549537,0,sim/ibm-torino-r,replay-c99b12db534a,0.787447,0.263000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0379,wstate_10,10,1000,100849.231389,100849.231389,0,sim/ibm-torino-r,replay-e7725f466de3,0.764140,0.482000,0.007434,0.018162,False,0,True,False
calib-aware/v0,1004,bj-0380,qpeexact_08,8,2000,101914.673262,101914.673262,0,sim/ibm-torino-r,replay-4094e24c88c4,0.701634,0.228000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0381,wstate_18,18,4000,101918.663123,101918.663123,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0382,bv_16,16,500,101996.163873,101996.163873,0,sim/ibm-torino-r,replay-4094e24c88c4,0.607690,0.050000,0,0.008001,False,102827.207931,True,False
calib-aware/v0,1004,bj-0383,ghz_20,20,1000,102108.912973,102108.912973,0,sim/ibm-torino-r,replay-4c15aaef4813,0.215871,0.002000,0.003840,0,False,103255.318493,True,False
calib-aware/v0,1004,bj-0384,dj_14,14,2000,102139.341855,102139.341855,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.675703,0.103000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0385,wstate_06,6,4000,102196.878562,102196.878562,0,sim/ibm-torino-r,replay-4c15aaef4813,0.870300,0.648000,0.006844,0,False,0,True,False
calib-aware/v0,1004,bj-0386,dj_14,14,500,102531.313606,102531.313606,0,sim/ibm-torino-r,replay-4c15aaef4813,0.674344,0.014000,0.004429,0,False,0,True,False
calib-aware/v0,1004,bj-0387,ghz_20,20,500,102545.749129,102545.749129,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.339203,0.088000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0388,bv_20,20,2000,102578.265536,102578.265536,0,sim/ibm-torino-r,replay-4c15aaef4813,0.302873,0.009000,0.004521,0.011973,False,103606.909179,True,False
calib-aware/v0,1004,bj-0389,ghz_04,4,2000,102581.881469,102581.881469,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.934955,0.869000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0390,wstate_18,18,4000,103049.194274,103049.194274,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,103378.920240,True,False
calib-aware/v0,1004,bj-0391,wstate_10,10,2000,103051.305519,103051.305519,0,sim/ibm-torino-r,replay-f731b4799937,0.760484,0.479000,0,0,False,104951.319817,True,False
calib-aware/v0,1004,bj-0392,ghz_02,2,2000,103343.915276,103343.915276,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.975077,0.943000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0393,bv_12,12,1000,104258.245216,104258.245216,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.782016,0.369000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0394,wstate_18,18,1000,104830.693226,104830.693226,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.412752,0.070000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0395,ghz_20,20,1000,105666.827275,105666.827275,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0.339203,0.088000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0396,ghz_02,2,500,105719.272975,105719.272975,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.975077,0.943000,0.007090,0,False,107174.570446,True,False
calib-aware/v0,1004,bj-0397,ghz_08,8,4000,106340.090528,106340.090528,0,sim/ibm-torino-r,replay-6eaa62bf02fa,0.842878,0.618000,0.006255,0,False,0,True,False
calib-aware/v0,1004,bj-0398,dj_03,3,2000,106808.930814,106808.930814,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.967813,0.917000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0399,qpeexact_08,8,1000,107046.400415,107046.400415,0,sim/ibm-torino-r,replay-667eec201c1f,0.689487,0.221000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0400,wstate_06,6,4000,107683.408659,107683.408659,0,sim/ibm-torino-r,replay-2718b231682b,0.864285,0.614000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0401,bv_12,12,500,108286.169494,108286.169494,0,sim/ibm-brisbane-r,replay-274dae39b72b,0.827964,0.455000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0402,dj_03,3,4000,108318.994406,108318.994406,0,sim/ibm-brisbane-r,replay-274dae39b72b,0.969087,0.935000,0,0.011162,False,0,True,False
calib-aware/v0,1004,bj-0403,ghz_08,8,1000,108739.460899,108739.460899,0,sim/ibm-brisbane-r,replay-0e2c43c9206c,0.866653,0.637000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0404,ghz_16,16,1000,108902.971457,108902.971457,0,sim/ibm-brisbane-r,replay-0e2c43c9206c,0.675208,0.273000,0.006319,0,False,110780.670642,True,False
calib-aware/v0,1004,bj-0405,bv_04,4,500,108948.584524,108948.584524,0,sim/ibm-brisbane-r,replay-0e2c43c9206c,0.963478,0.904000,0,0,False,110310.620302,True,False
calib-aware/v0,1004,bj-0406,grover_03,3,2000,109152.634552,109152.634552,0,sim/ibm-brisbane-r,replay-0e2c43c9206c,0.931560,0.841000,0,0.015138,False,109713.512854,True,False
calib-aware/v0,1004,bj-0407,wstate_03,3,500,109773.397815,109773.397815,0,sim/ibm-brisbane-r,replay-c8783208dc02,0.947553,0.916000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0408,wstate_18,18,1000,109884.786426,109884.786426,0,sim/ibm-torino-r,replay-4e7884088dcf,0.319888,0.013000,0.004402,0.016492,False,110767.633713,True,False
calib-aware/v0,1004,bj-0409,grover_07,7,1000,109892.794136,109892.794136,0,sim/ibm-brisbane-r,replay-b70362fd1cb9,0.001310,0.010414,0,0,False,110611.068220,True,False
calib-aware/v0,1004,bj-0410,ghz_16,16,4000,110260.445310,110260.445310,0,sim/ibm-brisbane-r,replay-b70362fd1cb9,0.671804,0.256000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0411,ghz_02,2,1000,110269.259407,110269.259407,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.975077,0.943000,0.007016,0,False,0,True,False
calib-aware/v0,1004,bj-0412,bv_16,16,500,110282.777655,110307.111977,24.334322,sim/ibm-brisbane-r,replay-b70362fd1cb9,0.727923,0.329000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0413,wstate_03,3,2000,110318.307611,110318.307611,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.944299,0.910000,0,0,False,111943.030342,True,False
calib-aware/v0,1004,bj-0414,ghz_16,16,1000,110769.695811,110769.695811,0,sim/ibm-brisbane-r,replay-46a9ff4f2c29,0.670194,0.246000,0.007153,0,False,111830.782086,True,False
calib-aware/v0,1004,bj-0415,wstate_14,14,1000,110811.474742,110811.474742,0,sim/ibm-brisbane-r,replay-46a9ff4f2c29,0.654429,0.160000,0,0,False,111928.566351,True,False
calib-aware/v0,1004,bj-0416,grover_07,7,2000,110901.401320,110901.401320,0,sim/ibm-torino-r,replay-4c4ca6f0c983,0.006640,0.013414,0,0,False,0,True,False
calib-aware/v0,1004,bj-0417,wstate_10,10,1000,111143.435876,111143.435876,0,sim/ibm-brisbane-r,replay-caa6b4ab92ae,0.770844,0.458000,0,0,False,113204.008477,True,False
calib-aware/v0,1004,bj-0418,qpeexact_12,12,1000,111226.266497,111226.266497,0,sim/ibm-torino-r,replay-c06f7e5b534a,0.423839,0.008000,0.005346,0,False,0,True,False
calib-aware/v0,1004,bj-0419,ghz_02,2,2000,111641.997473,111641.997473,0,sim/ibm-brisbane-r,replay-9aae09aad7f6,0.975114,0.923000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0420,dj_14,14,500,111742.546856,111742.546856,0,sim/ibm-brisbane-r,replay-9aae09aad7f6,0.731542,0.191000,0,0.012773,False,112633.868605,True,False
calib-aware/v0,1004,bj-0421,wstate_10,10,4000,111758.702375,111758.702375,0,sim/ibm-torino-r,replay-8a0bb6d28f2d,0.743343,0.438000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0422,qpeexact_08,8,4000,111759.646136,111805.369042,45.722907,sim/ibm-torino-r,replay-8a0bb6d28f2d,0.678768,0.199000,0.005333,0,False,0,True,False
calib-aware/v0,1004,bj-0423,ghz_08,8,2000,111772.343525,111772.343525,0,sim/ibm-brisbane-r,replay-9aae09aad7f6,0.862710,0.632000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0424,ghz_20,20,1000,111972.415400,111972.415400,0,sim/ibm-brisbane-r,replay-9aae09aad7f6,0.424896,0.130000,0.006364,0,False,0,True,False
calib-aware/v0,1004,bj-0425,bv_12,12,4000,112775.690707,112775.690707,0,sim/ibm-brisbane-r,replay-11586e3f3afd,0.821041,0.440000,0,0,False,114014.906802,True,False
calib-aware/v0,1004,bj-0426,wstate_14,14,1000,112786.485315,112786.485315,0,sim/ibm-torino-r,replay-14bae1de76d9,0.571414,0.058000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0427,ghz_08,8,500,113353.637025,113353.637025,0,sim/ibm-torino-r,replay-196c4c7fc905,0.834602,0.572000,0.005124,0,False,115100.510090,True,False
calib-aware/v0,1004,bj-0428,dj_03,3,1000,113669.168540,113669.168540,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.967813,0.917000,0.006193,0,False,0,True,False
calib-aware/v0,1004,bj-0429,ghz_04,4,500,113901.912718,113901.912718,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.934955,0.869000,0.005457,0,False,114317.131877,True,False
calib-aware/v0,1004,bj-0430,ghz_12,12,500,113924.961710,113924.961710,0,sim/ibm-brisbane-r,replay-06762ea83dcc,0.773444,0.304000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0431,ghz_04,4,4000,113926.717010,113926.717010,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.934955,0.869000,0.007322,0,False,0,True,False
calib-aware/v0,1004,bj-0432,bv_08,8,500,114206.542498,114206.542498,0,sim/ibm-brisbane-r,replay-febda537d3af,0.892314,0.546000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0433,bv_08,8,2000,114264.385993,114264.385993,0,sim/ibm-brisbane-r,replay-febda537d3af,0.892314,0.546000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0434,ghz_16,16,1000,114371.862860,114371.862860,0,sim/ibm-brisbane-r,replay-febda537d3af,0.660126,0.231000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0435,ghz_04,4,1000,114643.505650,114643.505650,0,sim/ibm-brisbane-r,replay-0c12a728fca5,0.938875,0.866000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0436,qpeexact_04,4,500,115158.681212,115158.681212,0,sim/ibm-torino-r,replay-76fbc6bf4793,0.922270,0.645000,0.004720,0,False,0,True,False
calib-aware/v0,1004,bj-0437,bv_04,4,500,115214.962336,115214.962336,0,sim/ibm-torino-r,replay-ecb7c00820b8,0.950580,0.693000,0.004148,0.014501,False,115621.416734,True,False
calib-aware/v0,1004,bj-0438,bv_12,12,500,115915.043996,115915.043996,0,sim/ibm-brisbane-r,replay-c9e372c801c4,0.814785,0.478000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0439,qpeexact_08,8,2000,116383.083521,116383.083521,0,sim/ibm-torino-r,replay-85fe35a99f6a,0.672555,0.239000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0440,ghz_16,16,500,116788.014367,116788.014367,0,sim/ibm-brisbane-r,replay-4428c352acc4,0.653466,0.231000,0,0,False,117515.895249,True,False
calib-aware/v0,1004,bj-0441,bv_08,8,1000,116814.609881,116814.609881,0,sim/ibm-brisbane-r,replay-4428c352acc4,0.889567,0.538000,0,0,False,117411.542809,True,False
calib-aware/v0,1004,bj-0442,qpeexact_08,8,4000,116987.467347,116987.467347,0,sim/ibm-torino-r,replay-6561c0653c02,0.672512,0.217000,0.003935,0,False,117887.054382,True,False
calib-aware/v0,1004,bj-0443,grover_07,7,4000,117040.471481,117040.471481,0,sim/ibm-torino-r,replay-0db29ed41761,0.005593,0.010414,0.006556,0.009404,False,118701.604141,True,False
calib-aware/v0,1004,bj-0444,bv_16,16,4000,117389.518178,117389.518178,0,sim/ibm-brisbane-r,replay-1e69f2b8e7f5,0.710400,0.294000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0445,grover_03,3,1000,117403.132677,117403.132677,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.928753,0.807000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0446,qpeexact_08,8,500,117960.631269,117960.631269,0,sim/ibm-torino-r,replay-9e0e476c1c79,0.672489,0.240000,0,0,False,119416.929321,True,False
calib-aware/v0,1004,bj-0447,ghz_12,12,2000,118020.102671,118020.102671,0,sim/ibm-torino-r,replay-9e0e476c1c79,0.715933,0.055000,0.005425,0,False,0,True,False
calib-aware/v0,1004,bj-0448,ghz_20,20,1000,118129.221125,129673.916855,11544.695731,sim/ibm-sherbrooke-r,replay-c8ed6f4cee67,0.118848,0.037000,0.006665,0.007299,False,0,True,False
calib-aware/v0,1004,bj-0449,wstate_06,6,1000,118155.817463,118155.817463,0,sim/ibm-brisbane-r,replay-2319d69a3639,0.865965,0.647000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0450,dj_14,14,1000,118157.669373,118157.669373,0,sim/ibm-torino-r,replay-9e0e476c1c79,0.645964,0.014000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0451,ghz_20,20,2000,118196.903644,118196.903644,0,sim/ibm-brisbane-r,replay-2319d69a3639,0.401872,0.130000,0,0.009355,False,0,True,False
calib-aware/v0,1004,bj-0452,dj_14,14,4000,118307.840651,118307.840651,0,sim/ibm-brisbane-r,replay-94ff334d4e6e,0.715799,0.156000,0,0,False,120381.820261,True,False
calib-aware/v0,1004,bj-0453,qpeexact_08,8,2000,118697.847284,118697.847284,0,sim/ibm-torino-r,replay-19e3619e6463,0.672489,0.216000,0.004911,0,False,0,True,False
calib-aware/v0,1004,bj-0454,wstate_03,3,500,118876.388612,118876.388612,0,sim/ibm-torino-r,replay-a6fd270f7069,0.939518,0.721000,0.006348,0.008548,False,0,True,False
calib-aware/v0,1004,bj-0455,qpeexact_04,4,2000,118991.474582,118991.474582,0,sim/ibm-torino-r,replay-a6fd270f7069,0.922066,0.630000,0,0,False,119996.581845,True,False
calib-aware/v0,1004,bj-0456,wstate_03,3,1000,119009.733515,119009.733515,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.944299,0.910000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0457,ghz_02,2,500,119037.359103,119037.359103,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.975077,0.943000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0458,ghz_04,4,500,119619.278840,119619.278840,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.934955,0.869000,0.005293,0.011905,False,121172.618969,True,False
calib-aware/v0,1004,bj-0459,ghz_20,20,1000,120563.916855,129623.916855,9060,sim/ibm-sherbrooke-r,replay-c8ed6f4cee67,0.118848,0.037000,0.005758,0.007719,False,120936.282147,False,False
calib-aware/v0,1004,bj-0460,dj_06,6,500,120569.316863,129650.583522,9081.266659,sim/ibm-sherbrooke-r,replay-c8ed6f4cee67,0.917493,0.712000,0.003814,0.016762,False,0,True,False
calib-aware/v0,1004,bj-0461,dj_06,6,2000,121627.139900,121627.139900,0,sim/ibm-brisbane-r,replay-a700ff5aa22c,0.903552,0.504000,0.007055,0.014813,False,0,True,False
calib-aware/v0,1004,bj-0462,ghz_20,20,1000,121627.658786,121627.658786,0,sim/ibm-torino-r,replay-b4ec271833f2,0.178626,0.002000,0,0,False,123359.045350,True,False
calib-aware/v0,1004,bj-0463,ghz_20,20,1000,121628.727777,172808.727777,51180.000000,sim/ibm-torino-r,replay-1083c2dbc21c,0.273960,0.003000,0.003567,0,False,0,True,False
calib-aware/v0,1004,bj-0464,ghz_08,8,1000,121661.345776,121661.345776,0,sim/ibm-brisbane-r,replay-a700ff5aa22c,0.849916,0.582000,0,0,False,122434.279143,True,False
calib-aware/v0,1004,bj-0465,dj_06,6,2000,123197.878235,123197.878235,0,sim/ibm-brisbane-r,replay-3e4dbf716628,0.901944,0.453000,0,0,False,124650.822004,True,False
calib-aware/v0,1004,bj-0466,bv_08,8,4000,124026.210618,124026.210618,0,sim/ibm-brisbane-r,replay-9b82d5386a6c,0.882053,0.521000,0.007340,0,False,0,True,False
calib-aware/v0,1004,bj-0467,ghz_02,2,4000,124441.702328,124441.702328,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.975077,0.943000,0,0,False,125735.989258,True,False
calib-aware/v0,1004,bj-0468,wstate_18,18,4000,124521.997977,124521.997977,0,sim/ibm-brisbane-r,replay-aafc9529ed4d,0.450050,0.074000,0,0,False,0,True,False
calib-aware/v0,1004,bj-0469,grover_07,7,500,125163.965326,125163.965326,0,sim/ibm-torino-r,replay-b4ec271833f2,0.005593,0.004414,0,0.012854,False,0,True,False
calib-aware/v0,1004,bj-0470,grover_07,7,500,125223.036020,125223.036020,0,sim/ibm-torino-r,replay-b4ec271833f2,0.005593,0.004414,0,0,False,0,True,False
calib-aware/v0,1004,bj-0471,ghz_04,4,500,125231.265609,125231.265609,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0.934955,0.869000,0.005643,0.018795,False,0,True,False
calib-aware/v0,1004,bj-0472,qpeexact_08,8,500,126887.807103,126887.807103,0,sim/ibm-torino-r,replay-b4ec271833f2,0.672489,0.244000,0,0,False,0,True,False
